room_id,city,title
47753,rome,1-Bedroom Remo (for 2 persons) - Serviced Apartments Vatican 4765
47754,rome,2-Bedroom Romolo (for 4 persons) - Serviced Apartments Vatican 4765
47755,rome,3-Bedroom Augusto (for 6 persons) - Serviced Apartments Vatican 4765
47756,rome,4-Bedroom Cesare (for 8 persons) - Serviced Apartments Vatican 4765
47757,rome,2-Bedroom Apartments - Serviced Apartments City Centre 38886
47762,rome,Studio Apartment - Serviced Apartments City Centre 39861
47763,rome,2-Bedroom Vatican Apartment - Serviced Apartments Vatican 31507
47764,rome,1-Bedroom Apartment - Serviced Apartments City Centre 39862
47765,rome,1-Bedroom Apartments - Serviced Apartments City Centre 38920
47766,rome,1-Bedroom Apartments - Serviced Apartments City Centre 38888
47767,rome,1-Bedroom Apartments - Serviced Apartments City Centre 38890
47768,rome,1-Bedroom Apartments - Serviced Apartments City Centre 38891
47769,rome,2-Bedroom Apartments - Serviced Apartments City Centre 38892
47770,rome,1-Bedroom Apartments - Serviced Apartments City Centre 38894
47771,rome,2-Bedroom Apartments - Serviced Apartments City Centre 38898
47772,rome,2-Bedroom Apartments - Serviced Apartments City Centre 38899
47773,rome,1-Bedroom Apartments - Serviced Apartments City Centre 38900
47774,rome,2-Bedroom Apartments - Serviced Apartments City Centre 38901
47775,rome,1-Bedroom Apartments - Serviced Apartments City Centre 38902
47776,rome,2-Bedroom Apartments - Serviced Apartments City Centre 38903
47777,rome,1-Bedroom Apartments - Serviced Apartments City Centre 38906
47778,rome,1-Bedroom Apartments - Serviced Apartments City Centre 38907
47779,rome,2-Bedroom Apartments - Serviced Apartments City Centre 38908
47780,rome,2-Bedroom Apartments - Serviced Apartments  38909
47781,rome,Studio Apartments - Serviced Apartments City Centre 38910
48068,rome,NAVONA SQUARE APARTMENT
48648,rome,COLOSSEO Exclusive7
48654,rome,Campo Marzio - 3 Floor House
48656,rome,Condotti 2 - 3 Bedroom Apartment in Piazza Di Spagna, Roma
48673,rome,DELIGHTFUL SUNNY apartment in Rome
48680,rome,BELSITO DE LUXE
48802,rome,TRASTEVERE GIULIO APT
48818,rome,IL CIOCCARO-INN B&B RM-Valmontone
49102,rome,Shangry la apartment Rome n.9
49317,rome,Great 2 Bedroom Apartment in Vaticano with Aircon
49531,rome,Delicious place in Rome
49539,rome,Trastevere Double Suite
49626,rome,Colosseum Pop Art
49908,rome,Luxury Double Room near Vaticano
49909,rome,Luxury Double Room near Vaticano #2
49916,rome,Luxury Apartment near Vaticano
50079,rome,Trastevere Roma Centro
50193,rome,Elegant Apartment Top
50288,rome,Trastevere - Cedro 2 Apartment
50459,rome,Your Holiday in the center of Rome
50460,rome,Your Holiday in the Center of Rome -  1 Bedroom Apartment in Monte Mario, Rome
50461,rome,Monolocale a Castel Sant'Angelo
50471,rome,Center Rome Campo De Fiori C
50676,rome,Amazing Tower in the heart of Rome
50737,rome,Campo De Fiori Superior Loft 03 - 1 Bedroom Apartment in Campo Marzio
50813,rome,SWEET TRASTEVERE EL CONSULADO
50814,rome,SWEET TRASTEVERE EL CONSULADO
50846,rome,HEART OF ROME SPAGNA - POPOLO
50921,rome,Right on Campo de'Fiori Giove 2
50937,rome,MILIZIE LOVELY APARTMENT
51018,rome,BB Denina 67
51280,rome,Appartamento Lungotevere
51296,rome,LA MANSARA CON TERRAZZO PANORAMICO
51302,rome,°°° SUMMERTIME IN ROME °°°
51388,rome,Hotel Metro Roma
51429,rome,Villa in Rome's Archeological Park
51625,rome,Double Room with Private Bathroom
51880,rome,Charming Apartment one bedroom
51925,rome,Charming Place  in Trastevere
52219,rome,Charme B&B in Trastevere
52221,rome,Rome by the sea - luxury villa
52485,rome,Domus Monti- 1 Bedroom Apartment In Rome
52486,rome,Domus Monti 2 - 2 Bedroom Apartment in Rome
52487,rome,domus monti 3
52495,rome,Flat Porta Pia - Via Veneto (Rome) - 2 Bedroom Apartment in Rome
52595,rome,Bilocale
52596,rome,Monolocale
52965,rome,HUGE apartment in TRASTEVERE
53092,rome,Elegante appartamento Parioli
53142,rome,1 Bedroom Apartment - Little Isa Nearby Trastevere Station
53281,rome,Double Room near the Center of Roma
53297,rome,DUAVì
53311,rome,Apartment in the heart of Cernobbio
53314,rome,Renovated Perfect Central Location
53416,rome,5 min to San Pietro
53549,rome,Lovely Apt in The Center City
53598,rome,Adjacent Auditorium Butterfly House
53882,rome,LOW-BUDGET TRAVELLERS OR STUDENTS
53883,rome,LOW-BUDGET TRAVELLERS OR STUDENTS
53959,rome,Studio Apartment Littleisa
54379,rome,Luxury flat in the center of Rome
54380,rome,Luxury studio in the center of Rome
54653,rome,B&B "Golden Angel" Rome
54710,rome,Ara Pacis Deluxe
54835,rome,Right in front the Vatican + Metro
54888,rome,Lovely 1-Bedroom Apartment In St Peter, Vatican Area
54950,rome,Gorgeous Vatican Museums 2 Bedroom Apartment
55190,rome,Le Sorelle Lumière - 4 Bedroom Bnb in Roma
55555,rome,Ametista Apartment
55747,rome,Lovely 1 Bedroom Apartment in Aurelio with Aircon - Vatican Museums Apartment
55758,rome,Last minute offer - Trastevere
55849,rome,Well-spaced 1 Bedroom Apartment in Aurelio with Aircon and  Balcony
55876,rome,Ametista Apartment
55877,rome,Ametista Apartment
55991,rome,CASA VACANZE APPIA NUOVA
56127,rome,Studio Room in Via Tuscolano, Roma
56136,rome,Brandnew Romantic Room 100m from Tube
56358,rome,Appartamento Equi 2
56363,rome,Campo D eFiori Sweet Home Max 2 People in Campo Marzio
56700,rome,Vatican Two-Bedroom - La Coupole
56856,rome,Coliseum Home
56929,rome,►► Apartment in Rome, Trastevere.
57032,rome,splendido appartamento eur
57446,rome,Close to the Spanish Steps,A/C,WIFI
57530,rome,Coliseum Home Prestige
58248,rome,Lovely One-Bedroom Spanish Square Apartment In Piazza Di Spagna
58404,rome,Clean, Cosy, Quiet in Suburban Rome
58816,rome,The 4B three rooms it is a luxury apartment in the historical center Rome
58817,rome,The 3/4A is a luxury apartment for 3 people in the historical center Rome
58818,rome,The 1A two rooms it is a luxury apartment in the historical center Rome
58819,rome,The 2A two rooms it is a luxury apartment in the historical center Rome
58830,rome,Cozy Room with Wonderful Views
58832,rome,Comfy room with modern furnishings
58936,rome,BedinRome "Colli Albani" Studio
58972,rome,Rome Navona Gold Suite
58974,rome,Rome Navona Platinum Apartment
59006,rome,JULIA'S DOMUS - ROME (T-APARTMENT)
59042,rome,Twin Double Ensuite with Wi-Fi near Metro
59044,rome,Family Room - Balcony & Wi-fi
59111,rome,BedinRome "Furio Camillo" apartment
59251,rome,Loft Colosseum Rome centre
59270,rome,Casa Vacanze Orchidea
59301,rome,Casa di Francy - 2 Bedroom Flat near Vatican
59405,rome,Casa Vacanze Gardenia
59412,rome,Casa Vacanze Azalea
59537,rome,Bright room close Trastevere + WIFI
59573,rome,Exclusive 2 Room Apartment in Rome
59633,rome,La Casa al Portico
59700,rome,bellissimo appartamento
59701,rome,Truly Trastevere!
60094,rome,Quiet Heart of Rome - 1 Bedroom Apartment in Campo Marzio, Roma
60122,rome,Double Room Near the Centre
60364,rome,Double Room in Porta Maggiore
60368,rome,Double Room 2 in Porta Maggiore
60370,rome,Double Room 3 in Porta Maggiore
60435,rome,Double Room 4 in Porta Maggiore
60436,rome,Double Room 5 in Porta Maggiore
60437,rome,Double Room 6 in Porta Maggiore
60438,rome,Double Room 7 in Porta Maggiore
60439,rome,Double Room 8 in Porta Maggiore
60440,rome,Double Room 9 in Porta Maggiore
60442,rome,Double Room 10 in Porta Maggiore
60443,rome,Double Room 11 in Porta Maggiore
60444,rome,Double Room 12 in Porta Maggiore
60445,rome,Double Room 13 in Porta Maggiore
60446,rome,Double Room 14 in Porta Maggiore
60450,rome,Single Room in Porta Maggiore
60454,rome,Single Room 2 in Porta Maggiore
60455,rome,Single Room 3 in Porta Maggiore
60456,rome,1 Bedroom Hotel in San Lorenzo, Rome with Aircon and Breakfast-Provided
60457,rome,Single Room 5 in Porta Maggiore
60458,rome,Single Room 6 in Porta Maggiore
60459,rome,Single Room 6 in Porta Maggiore
60460,rome,Single Room 7 in Porta Maggiore
60461,rome,Single Room 8 in Porta Maggiore
60462,rome,Single Room 9 in Porta Maggiore
60463,rome,Single Room 10 in Porta Maggiore
60464,rome,Single Room 10 in Porta Maggiore
60780,rome,Alexis Room
60822,rome,TRASTEVERE THE WHITE ROOM - DOUBLE
60989,rome,B&B Taddeus
60992,rome,Apartment " VATICAN PIZZA ! "  1-6p
61144,rome,A due passi dal Colosseo
61273,rome,Confortable apartment near St Peter
61527,rome,Mary Poppins's House
61584,rome,Wonderful 2 Bedroom Apartment in Esquilino, Rome with Aircon
61745,rome,Beautiful 2bdr apartment
61747,rome,Stylish apartment near Colosseum
61748,rome,3bdr apartment near Colosseum, Rome
61749,rome,Charming apartment near Colosseum
61880,rome,Convenient 1 Bedroom Hotel In Esquilino, Rome With Aircon, Doorman, Balcony And Breakfast-Provided - Rona Resort
61945,rome,Colosseum - Confortable and Quiet
61949,rome,Fully equipped studio apartment
61957,rome,Brand new wide room 100m from tube
61962,rome,MBD Flats in Central Rome with Wi-Fi
62152,rome,Interno8
62166,rome,SPAZIOSO VICINO AL VATICANO
62167,rome,Corso
62171,rome,Interno 3 Near Vatican Area
62172,rome,totò
62175,rome,S.Maura
62176,rome,Torlonia
62187,rome,a 10' dal Centro e dal Colosseo
62188,rome,a 10' dal Centro e dal Colosseo
62382,rome,Pigneto Luxury Rooms
62574,rome,Deliziosa casa vicino al Colosseo
62695,rome,Compact 1 Bedroom Hotel in Esquilino, Rome with Aircon, Doorman, Balcony, and Breakfast-provided
62697,rome,Quintupla
62698,rome,Camera Sestupla - 1 Bedroom Hotel in Esquilino, Rome
62701,rome,La Casa al Portico
62882,rome,Roma Eternal City rent private room
62985,rome,Double room with a privat bathroom
62991,rome,Camera singola con bagno condiviso
63514,rome,Casa Vacanza da Claudio e Lele
63515,rome,B&B Il Colonnato
63649,rome,Bonifacio's House
63702,rome,"COLOSSEUM GOLD!" Apartment
63707,rome,Piazza di Spagna 4 posti letto
63881,rome,CASA PERLA, A TRASTEVERE, ROMA!
63882,rome,CASA PERLA, A TRASTEVERE, ROMA!
63945,rome,Friendly 2 Bedroom Apartment in Trastevere  with Balcony
64017,rome,Romedowntown
64108,rome,The 4B three rooms it is a luxury apartment in the historical center Rome
64109,rome,The 3/4A is a luxury apartment for 3 people in the historical center Rome
64110,rome,The 1A two rooms it is a luxury apartment in the historical center Rome
64111,rome,The 2A two rooms it is a luxury apartment in the historical center Rome
64178,rome,Central B&B, cathedral view & wifi
64242,rome,The 4B three rooms it is a luxury apartment in the historical center Rome
64243,rome,The 3/4A is a luxury apartment for 3 people in the historical center Rome
64244,rome,The 1A two rooms it is a luxury apartment in the historical center Rome
64245,rome,The 2A two rooms it is a luxury apartment in the historical center Rome
64345,rome,The 4B three rooms it is a luxury apartment in the historical center Rome
64346,rome,The 3/4A is a luxury apartment for 3 people in the historical center Rome
64347,rome,The 1A two rooms it is a luxury apartment in the historical center Rome
64348,rome,The 2A two rooms it is a luxury apartment in the historical center Rome
64427,rome,Beautiful Apartment
64653,rome,Charming Apartment for 10 people
64724,rome,Bright spacious apartment 2 bedroom
64746,rome,Rome Center B&B - From High to Low
64763,rome,Otto House Roma - Stylish Apartment
64937,rome,Wonderful 2 Bedroom Apartment in Parioli, Rome with Aircon and Balcony
65095,rome,San Lorenzo Charme Angel Rooms
65304,rome,Silvio- Apartment in Lazio
65513,rome,app. seminterrato basement flat
65684,rome,Great 2 Bedroom B&B in Campo Marzio with Aircon, Balcony, and Breakfast-provided
65779,rome,Wonderful 1 Bedroom Apartment in Piazza Di Spagna - Spanish Steps
65837,rome,Amazing 1 Bedroom Apartment in Monte Mario, Rome with Parking
65845,rome,Comfortable 3 Bedroom Apartment in San Lorenzo, Rome with Aircon -  Lorenzo 01
65936,rome,Welcoming 2 Bedroom Apartment in Esquilino, Rome with Aircon - Jazz House
66056,rome,Accessible 5 Bedroom B&B in Rome with Aircon,  Doorman, and  Breakfast-provided
66057,rome,Great 2 Bedroom Apartment in Piazza di Spagna with Aircon and Balcony
66082,rome,STUDIO + big terrace near VATICAN
66124,rome,Babuino 02
66215,rome,Near Metro to Colosseum
66216,rome,Near Subway to Colosseum
66607,rome,Difronte ai Musei Vaticani
66650,rome,Rome, studio next to the Vatican 1
66653,rome,Rome, studio next to the Vatican 3
66654,rome,Rome, studio next to the Vatican 4
66796,rome,Awesome 2 Bedroom Apartment in Campo Marzio with Aircon, Balcony, and Breakfast-provided
66837,rome,I Pini di Roma  - 1 Bedroom B&B in Esquilino, Rome
66937,rome,Cozy and Charming B&B in Rome
66938,rome,Bed and Breakfast in Trastevere
66951,rome,Flat in the Center of Rome
66997,rome,Big Trastevere Elegance and History
67111,rome,Superb 3 Bedroom Apartment in Monte Mario, Rome with Doorman and  Balcony
67179,rome,Willy Studio - Near Trastevere Area
67181,rome,Astra floor - Near Trastevere Area
67392,rome,Hotel 4 star excl. Shopping Village
67576,rome,Colosseum Studio in the Heart
67718,rome,Spanish steps
67854,rome,Cheap accomodation (free wifi)
67873,rome,Well-appointed 3 Bedroom B&B in Aurelio with Balcony and Breakfast-provided
68010,rome,Elegant Center Rome Campo de Fiori
68116,rome,Principe
68448,rome,Between Colosseum & Trevi Fountain
68453,rome,#2
68454,rome,Trastevere Big Pop -2 Bedroom Apartment in Trastevere
68688,rome,Campode Fiori Luxurious Very Spacious
68823,rome,"Trastevere Gem" central studio
68924,rome,Stare a Roma come a casa propria
68925,rome,Al centro  di Roma
68927,rome,Il Centro di Roma per Te
68939,rome,Good-sized 3 Bedroom Apartment in Piazza di Spagna with Doorman - Saint Peter-Vatican Area
69040,rome,Via Veneto area 2 bedroom apartment
69043,rome,S. Peters 1 bedroom apartment
69049,rome,PgRhome Luxury apartment 5 stars
69050,rome,Amazing 2 Bedroom Apartment in Piazza di Spagna with Aircon and Balcony
69130,rome,"The Nest"- Lovely Attic Near Metro B
69222,rome,Rome Vatican 4 rooms up to 9 people
69325,rome,Trastevere Ripense - 2 Bedroom Apartment in Colosseo
69462,rome,Trastevere *Tiberina Charmingly Apt
69577,rome,1 Bedroom  Elegant Apartment in Piazza di Spagna
69582,rome,Domus Lia - 2 Bedroom Apartment in Roma
69624,rome,SUITE VIOLA FONTANA DI TREVI
69667,rome,Suite ARIA. Spanish steps
69671,rome,Suite AMBRA Spanish steps
69684,rome,Suite Magnolia Campo dè Fiori
69685,rome,Suite REGINELLA Jewish Ghetto
69686,rome,Suite LIMONAIA Spanish steps
69923,rome,Clodio
69927,rome,Lorenzo 01
69928,rome,Babuino 02
70152,rome,CHIC&TOWN LUXURY ROOMS
70155,rome,Excellent 3 Bedroom Apartment in Trieste, Rome - Central Comfortable Flat
70555,rome,Trastevere Ripense
70791,rome,Apartment Roma #8007
70792,rome,Apartment Roma #8025
70831,rome,Apartment Roma #13261
70912,rome,Apartment Roma #17706
70988,rome,Apartment Roma #21418
71092,rome,Apartment Roma #22871
71143,rome,4 Bedroom B&B in Trieste, Rome with  Breakfast-provided
71401,rome,Apartment Roma
71402,rome,Apartment Roma
71453,rome,Apartment Roma
71553,rome,Apartment Roma
71633,rome,Apartment Roma
71772,rome,Apartment Roma
71899,rome,Bright Apartment near Central Rome
71939,rome,Funky apartment close to history
71989,rome,Ginori 2bedrooms
72042,rome,"Tiberius" cozy Coliseum apartment
72064,rome,Penthouse With Terrace Near Vatican
72067,rome,Lovely Apartment in Rome
72073,rome,Spa Studio near Trastevere with Jacuzzi
72129,rome,2BR Colosseum & Villa Borghese NJ02
72187,rome,"Cheap&Chic" Full Apt: 9 Beds Rome
72234,rome,Vatican and Colosseo best connected
72307,rome,Blumarine Double Room with Bathroom
72308,rome,Luxury Room Orchidea In The Centre
72312,rome,Vespa Room with Private Bathroom
72354,rome,Apartment in Roma - Prati - 1 Bedroom Apartment in Roma
72355,rome,Chocolate Suite Rome Trastevere
72359,rome,1 Bedroom Apartment in Rome Center with Wi-Fi
72596,rome,Central Rome 3 People Smart Studio Flat
72752,rome,FLAVIA DELUXE
72769,rome,BED and BIKE TRASTEVERE
72790,rome,WONDERFUL APARTMENT WITH POOL! wifi
72810,rome,Welcoming 1 Bedroom Apartment in Esquilino, Rome with Aircon
72812,rome,Sweet Home in Rome - Ionio Room
72822,rome,Super 2 Bedroom Apartment in Esquilino, Rome with Aircon and Balcony
72922,rome,La Casa al Portico Loft a Roma
72971,rome,Radio Trastevere Apartments
73086,rome,Trastevere Roof's  1 Bedroom B&B
73087,rome,Trastevere Roof's Room 2
73088,rome,Accessible 1 Bedroom B&B in Trastevere  with Aircon and Breakfast-provided
73089,rome,Green Room in Rome Center Trastevere
73090,rome,1 Bedroom B&B in Trastevere
73091,rome,Warm 1 Bedroom B&B in Trastevere  with Aircon and Breakfast-provided
73142,rome,Sweet Home in Rome with Balcony and Breakfast-Provided - Tirreno Room
73143,rome,Sweet Home in Rome, Adriatico Room
73144,rome,Sweet Home in Rome, Mediterraneo
73149,rome,2BR Colosseum/Villa Borghese NJ02
73154,rome,Amazing 5 Bedroom B&B in Aurelio with Aircon and Doorman - Front Musei Vaticani
73160,rome,06 Holiday Home - 2 Bedroom Apartment in Colosseo, Roma
73233,rome,Deliziosa mansarda Piazza di Spagna
73241,rome,At Colosseum Best Apartment!
73359,rome,Beautiful Time Loft Rome
73441,rome,B&B Prestige in the heart of Rome!
73514,rome,Spacious 2 Bedroom B&B in Trastevere  with Balcony and Breakfast-provided
73515,rome,Unbeatable 2 Bedroom B&B in Trastevere  with Balcony and Breakfast-provided
73516,rome,Appassionata Trastevere Holiday House - 2 Bedroom Apartment in Roma
73658,rome,A due passi dal centro
73659,rome,Vintage, Cool, Stylish Room
73716,rome,Fantastic 2 Bedroom Apartment in Campo Marzio
73723,rome,Apt in the most exclusive area
73737,rome,Accessible 1 Bedroom B&B in Monte Mario, Rome with Aircon, Parking, Balcony, and Breakfast-provided
73738,rome,Suite Fellini - 1 Bedroom BnB in Roma
73797,rome,Rione Monti
73800,rome,Spanish Steps Charming Apartment
73898,rome,Trastevere - Sophie Apartment
74625,rome,B&B Aida Charming Rooms
75189,rome,149 Guesthouse - Cozy rooms in Rome
75555,rome,1 Bedroom Sleeps 2 in Rome Center
75601,rome,Suite De Sica
75603,rome,Big House With Private Courtyard***
75711,rome,Private Bedroom, Wif, Balcony
75721,rome,Comfort apartment Rome fino 5 pax
75765,rome,Stanza vicino alla metro B (50 mt.)
75912,rome,Adima apartment
75914,rome,Campanella, close to Navona Square
75916,rome,Historical Mainson Sinibaldi
75918,rome,Barberini Terrace
75929,rome,Continental Deluxe
75932,rome,Ginnasi Terrace
75934,rome,Conservatorio
75960,rome,B&B Rome Airport Lounge
76009,rome,Romano Trastevere
76013,rome,Spanish steps
76014,rome,Attic in Montecitorio Square
76016,rome,Prema
76017,rome,Sora 1
76018,rome,Sora 2
76019,rome,Sora 3
76021,rome,Sora 4
76024,rome,Monterone 1
76026,rome,Monterone 2
76033,rome,Giulia 1
76037,rome,Giulia 2
76039,rome,Seminario
76069,rome,BlackWhite House in San Giovanni
76097,rome,Margana
76100,rome,Pettinari 81
76103,rome,Pantheon 1
76223,rome,Well-spaced 2 Bedroom Apartment in Monte Verde, Rome with Parking and Doorman
76372,rome,Classic Room in Center
76383,rome,dolcevita apartment campo dei fiori n.3
76417,rome,MyPad In Rome, Vatican City S.Peter
76737,rome,Adima apartment
76742,rome,Pantheon 1
76756,rome,Monterone 1
76765,rome,Monterone 2
77063,rome,Spanish Step Studio
77154,rome,Terrazza Romana Axel - 2 Bedroom Apartment in Esquilino, Rome
77157,rome,2 Bedroom Apartment in Roma
77343,rome,Studio Apartment in Roma
77680,rome,Agreeable 1 Bedroom B&B in Trastevere  with Breakfast-provided
77726,rome,GIULIA
77763,rome,BB830: Cozy Room 1 min. from Metro!
77871,rome,Saint Peter Terrace
77900,rome,Typical Cheap 2 Bedroom Apartment in Trastevere
78332,rome,Fantastic 1 Bedroom Apartment in Monte Mario, Rome with Aircon and Balcony
79537,rome,La Casa al Portico - La Casa al Portico
79562,rome,"Golden Angel Room" - 1 Bedroom Bnb in Roma
79565,rome,"Golden Venice Room" in Rome
79568,rome,Pleasant 1 Bedroom Apartment in Esquilino, Rome with Doorman
84840,rome,Apartment "VATICAN GOLD7"   1-7pax
84841,rome,Apartment "VATICAN WORLD6"  1-6p
84847,rome,Luxury Altea Roma Vaticano S. Pietro
84848,rome,Room In The Heart Of Rome In B&B
84849,rome,Altea Roma Vista San Pietro Vatican - 1 Bedroom Apartment in Roma
84850,rome,Room In The Center Of Rome in B&B
89070,rome,1 Bedroom Apartment in Esquilino, Rome - Machiavelli  Holiday House
93524,rome,Villa Tivoli
93528,rome,Good-sized 1 Bedroom House in Rome
93530,rome,Well-spaced 1 Bedroom Apartment in Trastevere  with Aircon and Parking
93531,rome,Maderno -1 Bedroom Apartment in Trastevere
93532,rome,Bernini - 1 Bedroom Apartment in Rome
93533,rome,Unbeatable 2 Bedroom Apartment in Trastevere  with Aircon and Parking
93534,rome,Borromini -2 Bedroom Apartment in Trastevere
93535,rome,Rome Dehon - studio
93536,rome,Agreeable Studio Apartment in Aurelio with Aircon and  Parking
93537,rome,Rome Dehon - Studio 4
93538,rome,Attico San Pietro - Studio Apartment in Trastevere
93539,rome,San Pietro Comfort
93540,rome,Superb 3 Bedroom House In Rome With Gym
93541,rome,Wonderful 1 Bedroom House in Rome with Parking -  Luce
93542,rome,B&B Ponentino, Aurelio
93543,rome,B&B Mistral -1 Bedroom Apartment in Aurelio
93544,rome,1 Bedroom Apartment in Aurelio - Bed and Breakfast Roma Zefiro
93545,rome,Zefiro e Mistral
93546,rome,Home in Vatican
93549,rome,Roma Panorama
93550,rome,Le Muse - 2 Bedroom Apartment in Rome
93551,rome,Monte Verde - 1 Bedroom Apartment in Monte Verde, Rome
93552,rome,Pied à Terre Rome - 1 Bedroom Apartment in Rome
93553,rome,Trastevere Romantico - Studio Apartment in Rome
93554,rome,Wonderful 1 Bedroom Apartment in Trastevere  with Aircon
93555,rome,Dimora Di Roma - 2 Bedroom Apartment in Rome
93556,rome,Villa Tiburtina - Due - 1 Bedroom Apartment in Rome
93557,rome,Wonderful 3 Bedroom Apartment in San Lorenzo, Rome with Aircon -  Roma Tiburtina - 6 Pax
93558,rome,Residence Tiburtina
93559,rome,Amarillide
93560,rome,Awesome 1 Bedroom Apartment In San Lorenzo, Rome -  Alessi Point
93561,rome,Appia Antica
93562,rome,Well-Spaced 2 Bedroom Apartment in Esquilino, Rome with Aircon - Girasole Di Roma
93563,rome,Maggiore Tipo A -1 Bedroom Apartment in Esquilino, Rome
93564,rome,Super 2 Bedroom Apartment in Esquilino, Rome with Aircon
93565,rome,Awesome 1 Bedroom Apartment In Villa Borghese - Nerone II
93566,rome,Convenient 1 Bedroom Apartment in Colosseo
93567,rome,Costantino - 2 Bedroom Apartment in Esquilino
93568,rome,Tiziano -1 Bedroom Apartment in Villa Borghese
93569,rome,Awesome 1 Bedroom Apartment in Vaticano - Gente di Roma
93580,rome,Compact 1 Bedroom Apartment in Vaticano
93581,rome,Maecenas - 1 Bedroom Apartment in Vaticano
93582,rome,Fantastic 3 Bedroom Apartment in Vaticano
93583,rome,Roma imperiale
93584,rome,Manzoni - 2 Bedroom Apartment in Esquilino, Rome
93585,rome,Leonardo Suite I
93586,rome,Good-sized 1 Bedroom Apartment in Esquilino, Rome with Aircon
93587,rome,Il Principe
93588,rome,Il Principe - 1 Bedroom Apartment in Esquilino, Rome
93589,rome,Wonderful 2 Bedroom Apartment in Campo Marzio with Aircon
93590,rome,Large 1 Bedroom Apartment in Campo Marzio with Aircon
93591,rome,Simonetta - Sei -3 Bedroom Apartment in Piazza di Spagna
93592,rome,Cozy Studio Apartment in Monte Mario, Rome - Casetta al Vaticano
93593,rome,Simonetta - Quattro - 2 Bedroom Apartment in Rome
93594,rome,Piazza Fiume - 2 Bedroom Apartment in Rome
93630,rome,Good-sized 1 Bedroom Apartment in Piazza di Spagna with Aircon
93631,rome,Sole - 2 Bedroom Apartment in Rome
93632,rome,Roma by Fellini -2 Bedroom Apartment in Piazza di Spagna
93633,rome,Capri - 1 Bedroom House in Cammilluccia, Rome
93634,rome,Agreeable 2 Bedroom House in Cammilluccia, Rome with Aircon
93635,rome,Roma Elegante - 2 Bedroom Apartment in Rome
93636,rome,Lovely 1 Bedroom Apartment in Aurelio with Aircon - Vaticano Relax
93637,rome,Vaticano Comfort -1 Bedroom Apartment in Aurelio
93638,rome,Romissima - 3 Bedroom Apartment in Rome
93639,rome,Casa Candia - 2 Bedroom Apartment in Rome
98496,rome,Campo dè Fiori
98628,rome,Stunning Studio in Rome
98640,rome,Romantic Accomodation - 1 Bedroom Apartment in Trastevere
98735,rome,Fab 5 Bedroom B&B in Esquilino, Rome with Breakfast-provided
98866,rome,Apartment in the Center of Rome
99967,rome,Rome Spanish Steps New Apartment
100429,rome,3 Bedroom Apartment in Roma
100535,rome,Billy Apartment in City Center with Wifi
100941,rome,Elegant Flat close to Aventine
100951,rome,Try Rome Comfort Apartment
101004,rome,Villa Appia Bed and Breakfast
101607,rome,VATICAN GORGEOUS PENTHOUSE!!!!
101608,rome,GORGEOUS IN TRASTEVERE!!!!!!!!!!!!
101805,rome,lsslsllslamsc vckdkdkdkksll
101905,rome,Loft near Colosseum - charming
101906,rome,Loft near Colosseum Rome -wifi
101911,rome,Rome, metro B, piazza Bologna
101912,rome,Rome, metro B, piazza Bologna
102440,rome,trevi appartment
102494,rome,Piazza Navona
102602,rome,ROME 10 Minutes À Pied Du Colosseo. - 1 Bedroom Apartment in Rome
102765,rome,Casa Gardenia 6 posti letto e wi-fi
102970,rome,Vatican Home Holidays Apartment
102972,rome,VAticanhome Holydays 2 Apartment
103091,rome,Well-appointed 2 Bedroom Apartment in Trastevere  with Aircon, Balcony, and Breakfast-provided
103092,rome,Perfect 1 Bedroom Apartment in Trastevere  with Balcony and Breakfast-provided
103124,rome,villa Infiorata
103125,rome,villa Infiorata
103384,rome,Comfortable 1 Bedroom Apartment in Colosseo with Aircon
103786,rome,Feng Shui
103800,rome,Appartement Fontaine de Trevi
103927,rome,Maya Studio - Near Trastevere Area
103942,rome,3 BEDROOM CLOSE TO ST. PETER
104332,rome,Trastevere 2 Bedrooms - Tolomeo
104432,rome,Wonderful 3 Bedroom Apartment in Trastevere  with Aircon
104510,rome,Welcoming 1 Bedroom Apartment in Esquilino, Rome
104525,rome,Da.Do House Romans by 7 generations
104526,rome,Da.Do House Romans by 7 generations
104898,rome,Cheap&central in Rome
104899,rome,Cheap&central in Rome
104900,rome,Cheap&central in Rome
105117,rome,Wonderful loft in Rome, City Centre
105361,rome,Warm Studio Apartment in Trastevere  with Breakfast-provided
105522,rome,Dooble Room Confortable in Roma
105560,rome,Welcoming 1 Bedroom House in Trastevere  with Aircon
105580,rome,Camera Singola
105876,rome,Babuino Suite
106191,rome,Rome - Owl's Nest - Vatican City
106194,rome,R♡me - Owl's Nest 2 - Vatican City
106259,rome,Battistini House & loft
106260,rome,Battistini House & loft
107152,rome,Coliseum Home
107172,rome,Monti Loft
107215,rome,Coliseum Home Prestige
107438,rome,Lovely and charming penthouse
107576,rome,Panoramic Single Room Rome Centre
107905,rome,SAN PIETRO,VATICAN apartment
107912,rome,Wonderful 2 Bedroom Apartment in Monte Mario, Rome with Aircon
107929,rome,Appartamento al centro
108091,rome,B&B Piazza Della Libertà
108137,rome,Domus Margherita
108138,rome,Domus Margherita - 2 Bedroom Apartment in Monte Verde, Rome
109090,rome,Perfect 4 Bedroom Apartment in Campo Marzio with Aircon
109092,rome,Navona - Attichetto - Sora 4 Apartment In Campo Marzio
109093,rome,cozy apartment - Vatican area
